université,code_filiere,bac_type,year,score_min,page,filiere_name,score_prev_year
ISET (Direction Generale),82571,Informatique,2025,97.11,74,Code_82571,101.8675
ISET (Direction Generale),82571,Mathematiques,2024,100.3918,74,Code_82571,
ISET (Direction Generale),82571,Mathematiques,2025,114.495,74,Code_82571,100.3918
ISET (Direction Generale),82571,Sciences,2023,109.3987,74,Code_82571,
ISET (Direction Generale),82571,Sciences,2024,106.1333,74,Code_82571,109.3987
ISET (Direction Generale),82571,Sciences,2025,110.1512,74,Code_82571,106.1333
ISET (Direction Generale),82571,Technique,2023,97.9236,74,Code_82571,
ISET (Direction Generale),82571,Technique,2024,110.9,74,Code_82571,97.9236
ISET (Direction Generale),82571,Technique,2025,104.625,74,Code_82571,110.9
Universite de Jendouba,82797,Lettres,2023,173.217,54,Code_82797,
Universite de Jendouba,82797,Lettres,2024,165.8607,54,Code_82797,173.217
Universite de Jendouba,82797,Lettres,2025,159.7885,54,Code_82797,165.8607
Universite de Jendouba,82797,Mathematiques,2023,148.68,54,Code_82797,
Universite de Jendouba,82797,Mathematiques,2024,149.5593,54,Code_82797,148.68
Universite de Jendouba,82797,Mathematiques,2025,145.42,54,Code_82797,149.5593
Universite de Jendouba,82797,Sciences,2023,158.4831,54,Code_82797,
Universite de Jendouba,82797,Sciences,2024,154.7862,54,Code_82797,158.4831
Universite de Jendouba,82797,Sciences,2025,153.85,54,Code_82797,154.7862
Universite de Jendouba,82797,Sport,2023,184.361,54,Code_82797,
Universite de Jendouba,82797,Sport,2024,185.5862,54,Code_82797,184.361
Universite de Jendouba,82797,Sport,2025,185.9928,54,Code_82797,185.5862
Universite de Jendouba,82844,Mathematiques,2025,124.6443,50,Code_82844,
Universite de Jendouba,82844,Sciences,2023,92.4984,50,Code_82844,
Universite de Jendouba,82844,Sciences,2024,95.3405,50,Code_82844,92.4984
Universite de Jendouba,82844,Sciences,2025,104.4748,50,Code_82844,95.3405
Universite de Jendouba,82844,Technique,2023,124.375,50,Code_82844,
Universite de Jendouba,82844,Technique,2024,112.625,50,Code_82844,124.375
Universite de Jendouba,82844,Technique,2025,117.3202,50,Code_82844,112.625
Universite de Jendouba,83797,Lettres,2023,130.3849,54,Code_83797,
Universite de Jendouba,83797,Lettres,2024,136.9119,54,Code_83797,130.3849
Universite de Jendouba,83797,Lettres,2025,129.6305,54,Code_83797,136.9119
Universite de Jendouba,83797,Mathematiques,2023,126.69,54,Code_83797,
Universite de Jendouba,83797,Mathematiques,2024,130.535,54,Code_83797,126.69
Universite de Jendouba,83797,Mathematiques,2025,127.965,54,Code_83797,130.535
Universite de Jendouba,83797,Sciences,2023,134.1245,54,Code_83797,
Universite de Jendouba,83797,Sciences,2024,130.4598,54,Code_83797,134.1245
Universite de Jendouba,83797,Sciences,2025,127.3461,54,Code_83797,130.4598
Universite de Jendouba,83797,Sport,2023,186.8595,54,Code_83797,
Universite de Jendouba,83797,Sport,2024,192.0811,54,Code_83797,186.8595
Universite de Jendouba,83797,Sport,2025,190.4226,54,Code_83797,192.0811
Universite de Jendouba,84102,Economie,2023,81.4449,52,Code_84102,
Universite de Jendouba,84102,Economie,2024,79.7636,52,Code_84102,81.4449
Universite de Jendouba,84102,Economie,2025,78.0199,52,Code_84102,79.7636
Universite de Jendouba,84102,Informatique,2023,112.57,52,Code_84102,
Universite de Jendouba,84102,Informatique,2024,118.2618,52,Code_84102,112.57
Universite de Jendouba,84102,Informatique,2025,123.1925,52,Code_84102,118.2618
Universite de Jendouba,84102,Lettres,2023,80.09,52,Code_84102,
Universite de Jendouba,84102,Lettres,2024,77.4637,52,Code_84102,80.09
Universite de Jendouba,84102,Lettres,2025,74.5668,52,Code_84102,77.4637
Universite de Jendouba,84102,Mathematiques,2025,108.0968,52,Code_84102,
Universite de Jendouba,84102,Sciences,2023,107.6476,52,Code_84102,
Universite de Jendouba,84102,Sciences,2024,153.4808,52,Code_84102,107.6476
Universite de Jendouba,84102,Sciences,2025,135.339,52,Code_84102,153.4808
Universite de Jendouba,84102,Sport,2023,118.05,52,Code_84102,
Universite de Jendouba,84102,Sport,2024,133.1294,52,Code_84102,118.05
Universite de Jendouba,84102,Technique,2023,106.5816,52,Code_84102,
Universite de Jendouba,84102,Technique,2024,120.2715,52,Code_84102,106.5816
Universite de Jendouba,84102,Technique,2025,127.421,52,Code_84102,120.2715
Universite de Jendouba,84506,Technique,2023,91.8039,50,Code_84506,
Universite de Jendouba,84506,Technique,2024,99.9567,50,Code_84506,91.8039
Universite de Jendouba,84506,Technique,2025,84.8793,50,Code_84506,99.9567
Universite de Jendouba,84509,Mathematiques,2023,95.75,54,Code_84509,
Universite de Jendouba,84509,Mathematiques,2025,83.3916,54,Code_84509,95.75
Universite de Jendouba,84509,Sciences,2023,78.6083,54,Code_84509,
Universite de Jendouba,84509,Sciences,2024,102.5068,54,Code_84509,78.6083
Universite de Jendouba,84509,Sciences,2025,99.3226,54,Code_84509,102.5068
Universite de Jendouba,84512,Mathematiques,2025,93.0527,54,Code_84512,
Universite de Jendouba,84512,Sciences,2023,98.0087,54,Code_84512,
Universite de Jendouba,84512,Sciences,2024,93.8977,54,Code_84512,98.0087
Universite de Jendouba,84512,Sciences,2025,87.4513,54,Code_84512,93.8977
Universite de Jendouba,84523,Informatique,2023,129.05,52,Code_84523,
Universite de Jendouba,84523,Informatique,2024,131.89,52,Code_84523,129.05
Universite de Jendouba,84523,Informatique,2025,125.0349,52,Code_84523,131.89
Universite de Jendouba,84523,Mathematiques,2023,99.8601,52,Code_84523,
Universite de Jendouba,84523,Mathematiques,2024,127.82,52,Code_84523,99.8601
Universite de Jendouba,84523,Mathematiques,2025,130.445,52,Code_84523,127.82
Universite de Jendouba,84523,Sciences,2023,110.45,52,Code_84523,
Universite de Jendouba,84523,Sciences,2024,122.26,52,Code_84523,110.45
Universite de Jendouba,84523,Sciences,2025,121.35,52,Code_84523,122.26
Universite de Jendouba,84523,Technique,2023,136.4,52,Code_84523,
Universite de Jendouba,84523,Technique,2024,135.04,52,Code_84523,136.4
Universite de Jendouba,84523,Technique,2025,151.125,52,Code_84523,135.04
Universite de Jendouba,84546,Mathematiques,2024,80.5166,54,Code_84546,
Universite de Jendouba,84546,Mathematiques,2025,82.8,54,Code_84546,80.5166
Universite de Jendouba,84546,Sciences,2023,75.7366,54,Code_84546,
Universite de Jendouba,84546,Sciences,2024,79.1733,54,Code_84546,75.7366
Universite de Jendouba,84546,Sciences,2025,79.1501,54,Code_84546,79.1733
ISET (Direction Generale),84566,Economie,2023,108.64,77,Code_84566,
ISET (Direction Generale),84566,Economie,2024,111.48,77,Code_84566,108.64
ISET (Direction Generale),84566,Economie,2025,105.9835,77,Code_84566,111.48
ISET (Direction Generale),84566,Informatique,2023,126.35,77,Code_84566,
ISET (Direction Generale),84566,Informatique,2024,124.885,77,Code_84566,126.35
ISET (Direction Generale),84566,Informatique,2025,121.6,77,Code_84566,124.885
ISET (Direction Generale),84566,Mathematiques,2023,107.885,77,Code_84566,
ISET (Direction Generale),84566,Mathematiques,2024,118.015,77,Code_84566,107.885
ISET (Direction Generale),84566,Mathematiques,2025,129.445,77,Code_84566,118.015
ISET (Direction Generale),84566,Sciences,2023,111.43,77,Code_84566,
ISET (Direction Generale),84566,Sciences,2024,113.27,77,Code_84566,111.43
ISET (Direction Generale),84566,Sciences,2025,116.28,77,Code_84566,113.27
ISET (Direction Generale),84566,Technique,2023,105.96,77,Code_84566,
ISET (Direction Generale),84566,Technique,2024,132.2467,77,Code_84566,105.96
ISET (Direction Generale),84566,Technique,2025,133.975,77,Code_84566,132.2467
ISET (Direction Generale),84570,Informatique,2023,113.415,77,Code_84570,
ISET (Direction Generale),84570,Informatique,2024,102.455,77,Code_84570,113.415
ISET (Direction Generale),84570,Informatique,2025,100.67,77,Code_84570,102.455
ISET (Direction Generale),84570,Sciences,2023,110.34,77,Code_84570,
ISET (Direction Generale),84570,Sciences,2024,105.1533,77,Code_84570,110.34
ISET (Direction Generale),84570,Sciences,2025,102.3,77,Code_84570,105.1533
ISET (Direction Generale),84570,Technique,2023,106.5812,77,Code_84570,
ISET (Direction Generale),84570,Technique,2024,112.5367,77,Code_84570,106.5812
ISET (Direction Generale),84570,Technique,2025,107.3583,77,Code_84570,112.5367
ISET (Direction Generale),84571,Informatique,2023,110.0157,77,Code_84571,
ISET (Direction Generale),84571,Informatique,2024,114.39,77,Code_84571,110.0157
ISET (Direction Generale),84571,Informatique,2025,114.34,77,Code_84571,114.39
ISET (Direction Generale),84571,Mathematiques,2023,89.8385,77,Code_84571,
ISET (Direction Generale),84571,Mathematiques,2024,111.23,77,Code_84571,89.8385
ISET (Direction Generale),84571,Mathematiques,2025,109.1278,77,Code_84571,111.23
ISET (Direction Generale),84571,Sciences,2023,105.27,77,Code_84571,
ISET (Direction Generale),84571,Sciences,2024,107.71,77,Code_84571,105.27
ISET (Direction Generale),84571,Sciences,2025,101.495,77,Code_84571,107.71
ISET (Direction Generale),84571,Technique,2023,105.175,77,Code_84571,
ISET (Direction Generale),84571,Technique,2024,113.59,77,Code_84571,105.175
ISET (Direction Generale),84571,Technique,2025,109.385,77,Code_84571,113.59
Universite de Jendouba,84841,Mathematiques,2025,104.4676,54,Code_84841,
Universite de Jendouba,84841,Sciences,2023,76.8302,54,Code_84841,
Universite de Jendouba,84841,Sciences,2024,94.0565,54,Code_84841,76.8302
Universite de Jendouba,84841,Sciences,2025,90.779,54,Code_84841,94.0565
Universite de Jendouba,86202,Economie,2023,81.6499,53,Code_86202,
Universite de Jendouba,86202,Economie,2024,82.1484,53,Code_86202,81.6499
Universite de Jendouba,86202,Economie,2025,67.9818,53,Code_86202,82.1484
Universite de Jendouba,86202,Lettres,2023,76.2417,53,Code_86202,
Universite de Jendouba,86202,Lettres,2024,80.4935,53,Code_86202,76.2417
Universite de Jendouba,86202,Lettres,2025,83.0882,53,Code_86202,80.4935
Universite de Jendouba,86202,Sciences,2023,99.29,53,Code_86202,
Universite de Jendouba,86202,Sciences,2024,98.0904,53,Code_86202,99.29
Universite de Jendouba,86202,Sciences,2025,101.871,53,Code_86202,98.0904
Universite de Jendouba,86202,Technique,2023,80.8599,53,Code_86202,
Universite de Jendouba,86202,Technique,2024,84.2429,53,Code_86202,80.8599
Universite de Jendouba,86202,Technique,2025,99.2014,53,Code_86202,84.2429
Universite de Jendouba,86207,Economie,2023,75.6066,53,Code_86207,
Universite de Jendouba,86207,Economie,2024,72.97,53,Code_86207,75.6066
Universite de Jendouba,86207,Economie,2025,76.0368,53,Code_86207,72.97
Universite de Jendouba,86207,Lettres,2023,112.3554,53,Code_86207,
Universite de Jendouba,86207,Lettres,2024,116.4783,53,Code_86207,112.3554
Universite de Jendouba,86207,Lettres,2025,115.33,53,Code_86207,116.4783
Universite de Jendouba,86207,Mathematiques,2024,107.42,53,Code_86207,
Universite de Jendouba,86207,Mathematiques,2025,106.5058,53,Code_86207,107.42
Universite de Jendouba,86207,Sciences,2023,108.78,53,Code_86207,
Universite de Jendouba,86207,Sciences,2024,98.9618,53,Code_86207,108.78
Universite de Jendouba,86207,Sciences,2025,126.475,53,Code_86207,98.9618
Universite de Jendouba,86207,Sport,2024,137.735,53,Code_86207,
Universite de Jendouba,86207,Sport,2025,117.0794,53,Code_86207,137.735
Universite de Jendouba,86207,Technique,2023,75.827,53,Code_86207,
Universite de Jendouba,86207,Technique,2024,92.42,53,Code_86207,75.827
Universite de Jendouba,86207,Technique,2025,75.3382,53,Code_86207,92.42
Universite de Jendouba,86209,Economie,2023,76.4733,54,Code_86209,
Universite de Jendouba,86209,Economie,2024,78.7164,54,Code_86209,76.4733
Universite de Jendouba,86209,Economie,2025,73.3066,54,Code_86209,78.7164
Universite de Jendouba,86209,Lettres,2023,102.5702,54,Code_86209,
Universite de Jendouba,86209,Lettres,2024,100.553,54,Code_86209,102.5702
Universite de Jendouba,86209,Lettres,2025,102.5863,54,Code_86209,100.553
Universite de Jendouba,86209,Sciences,2023,90.6834,54,Code_86209,
Universite de Jendouba,86209,Sciences,2024,115.4851,54,Code_86209,90.6834
Universite de Jendouba,86209,Sciences,2025,98.8716,54,Code_86209,115.4851
Universite de Jendouba,86209,Technique,2023,87.9289,54,Code_86209,
Universite de Jendouba,86209,Technique,2024,85.4289,54,Code_86209,87.9289
Universite de Jendouba,86209,Technique,2025,89.3566,54,Code_86209,85.4289
ISET (Direction Generale),86391,Economie,2023,98.3972,74,Code_86391,
ISET (Direction Generale),86391,Economie,2024,98.815,74,Code_86391,98.3972
ISET (Direction Generale),86391,Economie,2025,94.5284,74,Code_86391,98.815
ISET (Direction Generale),86391,Informatique,2023,116.105,74,Code_86391,
ISET (Direction Generale),86391,Informatique,2024,104.3,74,Code_86391,116.105
ISET (Direction Generale),86391,Informatique,2025,105.89,74,Code_86391,104.3
ISET (Direction Generale),86391,Mathematiques,2024,89.6831,74,Code_86391,
ISET (Direction Generale),86391,Mathematiques,2025,107.85,74,Code_86391,89.6831
ISET (Direction Generale),86391,Sciences,2023,115.437,74,Code_86391,
ISET (Direction Generale),86391,Sciences,2024,116.523,74,Code_86391,115.437
ISET (Direction Generale),86391,Sciences,2025,112.075,74,Code_86391,116.523
ISET (Direction Generale),86391,Technique,2023,113.4,74,Code_86391,
ISET (Direction Generale),86391,Technique,2024,113.225,74,Code_86391,113.4
ISET (Direction Generale),86391,Technique,2025,155.46,74,Code_86391,113.225
ISET (Direction Generale),86394,Economie,2023,99.09,74,Code_86394,
ISET (Direction Generale),86394,Economie,2024,101.125,74,Code_86394,99.09
ISET (Direction Generale),86394,Economie,2025,96.03,74,Code_86394,101.125
ISET (Direction Generale),86394,Informatique,2023,107.6688,74,Code_86394,
ISET (Direction Generale),86394,Informatique,2024,90.5099,74,Code_86394,107.6688
ISET (Direction Generale),86394,Informatique,2025,98.6128,74,Code_86394,90.5099
ISET (Direction Generale),86394,Mathematiques,2024,114.295,74,Code_86394,
ISET (Direction Generale),86394,Mathematiques,2025,104.965,74,Code_86394,114.295
ISET (Direction Generale),86394,Sciences,2023,117.4432,74,Code_86394,
ISET (Direction Generale),86394,Sciences,2024,104.6334,74,Code_86394,117.4432
ISET (Direction Generale),86394,Sciences,2025,112.785,74,Code_86394,104.6334
ISET (Direction Generale),86394,Technique,2023,107.0101,74,Code_86394,
ISET (Direction Generale),86394,Technique,2024,104.2547,74,Code_86394,107.0101
ISET (Direction Generale),86394,Technique,2025,91.8117,74,Code_86394,104.2547
ISET (Direction Generale),86396,Economie,2023,95.3701,74,Code_86396,
ISET (Direction Generale),86396,Economie,2024,94.14,74,Code_86396,95.3701
ISET (Direction Generale),86396,Economie,2025,88.8691,74,Code_86396,94.14
ISET (Direction Generale),86396,Informatique,2023,98.1066,74,Code_86396,
ISET (Direction Generale),86396,Informatique,2024,96.2318,74,Code_86396,98.1066
ISET (Direction Generale),86396,Informatique,2025,91.0386,74,Code_86396,96.2318
ISET (Direction Generale),86396,Mathematiques,2024,89.5581,74,Code_86396,
ISET (Direction Generale),86396,Mathematiques,2025,89.0765,74,Code_86396,89.5581
ISET (Direction Generale),86396,Sciences,2023,107.86,74,Code_86396,
ISET (Direction Generale),86396,Sciences,2024,98.7849,74,Code_86396,107.86
ISET (Direction Generale),86396,Sciences,2025,105.9249,74,Code_86396,98.7849
ISET (Direction Generale),86396,Technique,2024,120.14,74,Code_86396,
ISET (Direction Generale),86396,Technique,2025,150.85,74,Code_86396,120.14
ISET (Direction Generale),86566,Economie,2023,100.8016,75,Code_86566,
ISET (Direction Generale),86566,Economie,2024,105.1952,75,Code_86566,100.8016
ISET (Direction Generale),86566,Economie,2025,98.47,75,Code_86566,105.1952
ISET (Direction Generale),86566,Informatique,2023,118.69,75,Code_86566,
ISET (Direction Generale),86566,Informatique,2024,115.04,75,Code_86566,118.69
ISET (Direction Generale),86566,Informatique,2025,109.37,75,Code_86566,115.04
ISET (Direction Generale),86566,Mathematiques,2023,105.64,75,Code_86566,
ISET (Direction Generale),86566,Mathematiques,2024,111.44,75,Code_86566,105.64
ISET (Direction Generale),86566,Mathematiques,2025,118.13,75,Code_86566,111.44
ISET (Direction Generale),86566,Sciences,2023,105.3249,75,Code_86566,
ISET (Direction Generale),86566,Sciences,2024,108.725,75,Code_86566,105.3249
ISET (Direction Generale),86566,Sciences,2025,105.455,75,Code_86566,108.725
ISET (Direction Generale),86568,Informatique,2023,103.7837,75,Code_86568,
ISET (Direction Generale),86568,Informatique,2024,108.3967,75,Code_86568,103.7837
ISET (Direction Generale),86568,Informatique,2025,109.5333,75,Code_86568,108.3967
ISET (Direction Generale),86568,Mathematiques,2023,113.3217,75,Code_86568,
ISET (Direction Generale),86568,Mathematiques,2024,112.8618,75,Code_86568,113.3217
ISET (Direction Generale),86568,Mathematiques,2025,109.484,75,Code_86568,112.8618
ISET (Direction Generale),86568,Sciences,2023,108.5266,75,Code_86568,
ISET (Direction Generale),86568,Sciences,2024,113.7817,75,Code_86568,108.5266
ISET (Direction Generale),86568,Sciences,2025,108.8733,75,Code_86568,113.7817
ISET (Direction Generale),86568,Technique,2023,90.4316,75,Code_86568,
ISET (Direction Generale),86568,Technique,2024,96.6932,75,Code_86568,90.4316
ISET (Direction Generale),86568,Technique,2025,84.9265,75,Code_86568,96.6932
ISET (Direction Generale),86570,Informatique,2023,98.14,75,Code_86570,
ISET (Direction Generale),86570,Informatique,2024,98.6582,75,Code_86570,98.14
ISET (Direction Generale),86570,Informatique,2025,98.34,75,Code_86570,98.6582
ISET (Direction Generale),86570,Mathematiques,2024,99.195,75,Code_86570,
ISET (Direction Generale),86570,Mathematiques,2025,89.8368,75,Code_86570,99.195
ISET (Direction Generale),86570,Sciences,2023,92.2749,75,Code_86570,
ISET (Direction Generale),86570,Sciences,2024,98.6336,75,Code_86570,92.2749
ISET (Direction Generale),86570,Sciences,2025,98.1103,75,Code_86570,98.6336
ISET (Direction Generale),86570,Technique,2023,95.9673,75,Code_86570,
